4.737814962863922119e-01
4.786023497581481934e-01
4.889042377471923828e-01
5.038129687309265137e-01
5.164230465888977051e-01
5.265883207321166992e-01
5.339450240135192871e-01
5.396153926849365234e-01
5.432747602462768555e-01
5.435306429862976074e-01
5.434098243713378906e-01
5.428396463394165039e-01
5.404623746871948242e-01
5.394558310508728027e-01
5.377855300903320312e-01
5.341532230377197266e-01
5.302159190177917480e-01
5.271595716476440430e-01
5.239945650100708008e-01
5.225784182548522949e-01
5.188241004943847656e-01
5.199244618415832520e-01
5.171383023262023926e-01
5.174100995063781738e-01
5.179285407066345215e-01
