5.187618136405944824e-01
5.535609126091003418e-01
5.699025988578796387e-01
5.840283036231994629e-01
5.961632132530212402e-01
6.020429730415344238e-01
6.091556549072265625e-01
6.157072186470031738e-01
6.227018833160400391e-01
6.261469125747680664e-01
6.303746700286865234e-01
6.350286602973937988e-01
6.317640542984008789e-01
6.417307257652282715e-01
6.488246917724609375e-01
6.449986696243286133e-01
6.464821100234985352e-01
6.546031236648559570e-01
6.592599749565124512e-01
6.599284410476684570e-01
6.622948050498962402e-01
6.637048125267028809e-01
6.568875908851623535e-01
6.578734517097473145e-01
6.650748252868652344e-01
