4.300890564918518066e-01
4.384897351264953613e-01
4.205171763896942139e-01
4.124010801315307617e-01
4.073991477489471436e-01
3.890528082847595215e-01
4.011441767215728760e-01
3.739483952522277832e-01
3.691703677177429199e-01
3.718894124031066895e-01
4.322578310966491699e-01
4.010752439498901367e-01
3.954643607139587402e-01
3.946966826915740967e-01
4.116390943527221680e-01
4.851546883583068848e-01
4.875563681125640869e-01
4.968346357345581055e-01
4.631392359733581543e-01
4.763673245906829834e-01
4.826282560825347900e-01
4.881645143032073975e-01
4.880582392215728760e-01
4.958212375640869141e-01
5.166338682174682617e-01
